salary_id,employee_id,effective_date,base_salary,bonus_pct,currency,change_reason
4770,2289,2024-01-29,270900.0,20.5,USD,Hire
4771,2289,2024-11-05,284000.0,29.2,USD,Merit Increase
4772,2290,2019-04-05,212900.0,21.3,USD,Hire
4773,2290,2021-07-27,219400.0,18.3,USD,Merit Increase
4774,2290,2025-04-18,224100.0,28.6,USD,Merit Increase
4775,2291,2019-01-21,147900.0,22.9,USD,Hire
4776,2291,2024-04-04,163000.0,22.7,USD,Promotion
4777,2291,2023-04-16,167800.0,24.7,USD,Merit Increase
4778,2291,2019-08-02,172900.0,17.9,USD,Merit Increase
4779,2292,2022-05-20,249300.0,7.3,USD,Hire
4780,2292,2025-02-04,261000.0,24.5,USD,Merit Increase
4781,2292,2025-05-10,301000.0,18.9,USD,Promotion
4782,2293,2016-08-05,125900.0,19.3,USD,Hire
4783,2293,2022-03-15,131900.0,15.5,USD,Merit Increase
4784,2294,2019-10-15,139400.0,6.6,USD,Hire
4785,2295,2024-03-03,165100.0,17.1,USD,Hire
4786,2296,2024-07-10,94900.0,6.7,USD,Hire
4787,2297,2022-07-25,142800.0,14.5,USD,Hire
4788,2297,2023-08-07,147300.0,20.9,USD,Merit Increase
4789,2297,2024-09-21,154700.0,24.3,USD,Adjustment
4790,2298,2020-04-04,88100.0,9.0,USD,Hire
4791,2299,2025-05-27,162600.0,5.9,USD,Hire
4792,2299,2026-05-31,175900.0,6.9,USD,Promotion
4793,2300,2018-04-15,84900.0,17.7,USD,Hire
4794,2301,2025-02-22,153200.0,6.9,USD,Hire
4795,2301,2026-04-14,162800.0,17.3,USD,Adjustment
4796,2302,2022-04-05,92600.0,9.7,USD,Hire
4797,2302,2026-05-24,95300.0,21.0,USD,Merit Increase
4798,2302,2025-03-17,108700.0,26.6,USD,Promotion
4799,2303,2022-06-25,149500.0,15.4,USD,Hire
4800,2303,2023-09-20,166000.0,24.4,USD,Promotion
4801,2304,2017-03-22,235100.0,24.0,USD,Hire
4802,2304,2026-05-20,245300.0,16.0,USD,Merit Increase
4803,2305,2019-10-28,244900.0,10.9,USD,Hire
4804,2306,2026-01-06,173700.0,23.8,USD,Hire
4805,2307,2022-04-02,153100.0,17.1,USD,Hire
4806,2307,2023-07-01,159600.0,11.9,USD,Merit Increase
4807,2307,2022-12-25,168000.0,29.9,USD,Promotion
4808,2308,2022-12-19,64100.0,5.8,USD,Hire
4809,2309,2026-05-24,145800.0,5.1,USD,Hire
4810,2310,2022-04-28,234900.0,20.2,USD,Hire
4811,2310,2024-01-01,249800.0,25.3,USD,Merit Increase
4812,2310,2025-11-30,259300.0,25.6,USD,Merit Increase
4813,2310,2025-08-16,262500.0,18.8,USD,Merit Increase
4814,2311,2016-07-09,154800.0,11.9,USD,Hire
4815,2311,2018-06-15,158200.0,16.9,USD,Merit Increase
4816,2312,2018-01-22,169700.0,12.3,USD,Hire
4817,2312,2021-09-02,173500.0,26.5,USD,Merit Increase
4818,2312,2024-10-07,185600.0,13.1,USD,Merit Increase
4819,2313,2021-03-28,230700.0,6.4,USD,Hire
4820,2313,2024-02-19,262500.0,22.9,USD,Promotion
4821,2313,2025-01-30,262500.0,17.4,USD,Promotion
4822,2314,2023-02-26,269500.0,22.5,USD,Hire
4823,2315,2017-07-20,51400.0,8.9,USD,Hire
4824,2315,2021-09-12,52500.0,5.3,USD,Merit Increase
4825,2315,2019-12-16,55000.0,21.0,USD,Adjustment
4826,2316,2024-05-19,169200.0,19.3,USD,Hire
4827,2317,2017-08-16,69600.0,13.0,USD,Hire
4828,2317,2023-02-08,73500.0,16.4,USD,Promotion
4829,2317,2025-07-26,73500.0,9.9,USD,Merit Increase
4830,2317,2022-11-14,73500.0,17.1,USD,Merit Increase
4831,2318,2023-12-08,170600.0,19.7,USD,Hire
4832,2318,2025-07-30,177300.0,15.2,USD,Merit Increase
4833,2318,2024-07-29,189000.0,21.2,USD,Promotion
4834,2319,2017-03-20,258200.0,23.9,USD,Hire
4835,2319,2026-04-01,266100.0,14.2,USD,Adjustment
4836,2320,2019-05-09,139100.0,21.3,USD,Hire
4837,2320,2020-10-21,148700.0,6.3,USD,Merit Increase
4838,2321,2019-07-05,109400.0,23.7,USD,Hire
4839,2321,2026-03-01,112700.0,11.4,USD,Merit Increase
4840,2322,2023-09-05,148400.0,10.4,USD,Hire
4841,2322,2024-08-10,158700.0,19.2,USD,Adjustment
4842,2322,2026-02-20,163500.0,26.2,USD,Merit Increase
4843,2323,2021-07-25,145400.0,19.1,USD,Hire
4844,2324,2020-01-11,275300.0,14.5,USD,Hire
4845,2324,2020-09-23,280900.0,26.4,USD,Merit Increase
4846,2325,2019-07-20,168300.0,21.9,USD,Hire
4847,2325,2022-07-07,173800.0,8.7,USD,Merit Increase
4848,2325,2026-04-24,183200.0,16.3,USD,Merit Increase
4849,2326,2021-06-23,190800.0,14.9,USD,Hire
4850,2327,2020-03-16,58400.0,22.4,USD,Hire
4851,2327,2023-05-12,62400.0,11.8,USD,Adjustment
4852,2327,2025-12-23,72000.0,9.4,USD,Promotion
4853,2328,2017-11-26,129100.0,20.5,USD,Hire
4854,2328,2020-07-16,148100.0,16.9,USD,Promotion
4855,2329,2025-09-03,95700.0,8.5,USD,Hire
4856,2329,2026-03-27,102200.0,19.6,USD,Merit Increase
4857,2330,2026-01-06,206600.0,21.8,USD,Hire
4858,2331,2026-06-15,134900.0,12.0,USD,Hire
4859,2332,2024-08-01,185400.0,9.9,USD,Hire
4860,2332,2025-11-30,195200.0,10.6,USD,Merit Increase
4861,2332,2025-04-05,199500.0,5.8,USD,Merit Increase
4862,2333,2025-09-13,120100.0,10.0,USD,Hire
4863,2334,2023-04-17,181400.0,15.0,USD,Hire
4864,2334,2024-12-03,186800.0,12.5,USD,Merit Increase
4865,2335,2025-04-08,69000.0,12.8,USD,Hire
4866,2335,2025-11-20,73500.0,19.2,USD,Promotion
4867,2335,2026-03-07,73500.0,10.6,USD,Merit Increase
4868,2336,2019-10-28,186200.0,18.0,USD,Hire
4869,2336,2024-01-16,191300.0,14.7,USD,Merit Increase
4870,2336,2024-05-19,207600.0,29.3,USD,Promotion
4871,2336,2022-11-30,222000.0,16.4,USD,Merit Increase
4872,2337,2019-01-03,318800.0,15.9,USD,Hire
4873,2337,2020-04-01,364600.0,7.2,USD,Promotion
4874,2337,2019-11-16,367500.0,15.3,USD,Adjustment
4875,2338,2016-09-11,160600.0,17.7,USD,Hire
4876,2339,2017-10-12,157200.0,22.4,USD,Hire
4877,2339,2026-05-04,181300.0,18.7,USD,Promotion
4878,2340,2026-04-22,188100.0,10.2,USD,Hire
4879,2341,2023-05-29,142000.0,16.2,USD,Hire
4880,2342,2020-06-11,231900.0,6.1,USD,Hire
4881,2342,2025-09-30,243900.0,5.3,USD,Merit Increase
4882,2343,2018-05-22,96400.0,21.3,USD,Hire
4883,2344,2023-06-29,56800.0,8.3,USD,Hire
4884,2344,2026-01-31,66200.0,21.8,USD,Promotion
4885,2345,2023-08-07,57900.0,18.4,USD,Hire
4886,2345,2025-10-06,63600.0,6.3,USD,Promotion
4887,2345,2024-02-29,72400.0,8.0,USD,Promotion
4888,2346,2021-01-24,153300.0,18.4,USD,Hire
4889,2347,2021-08-25,185500.0,16.6,USD,Hire
4890,2347,2022-07-15,197000.0,21.0,USD,Merit Increase
4891,2348,2022-10-21,153700.0,6.1,USD,Hire
4892,2348,2026-05-15,158100.0,22.9,USD,Merit Increase
4893,2348,2025-01-03,178300.0,5.0,USD,Promotion
4894,2349,2022-09-20,105900.0,6.2,USD,Hire
4895,2350,2019-10-08,152800.0,23.7,USD,Hire
4896,2350,2025-09-07,167200.0,5.5,USD,Promotion
4897,2351,2024-03-14,50700.0,11.3,USD,Hire
4898,2351,2025-06-16,52000.0,21.1,USD,Merit Increase
4899,2351,2026-03-31,53700.0,18.0,USD,Merit Increase
4900,2352,2025-02-13,187800.0,17.3,USD,Hire
4901,2353,2023-08-03,71300.0,24.3,USD,Hire
4902,2353,2025-03-13,74300.0,21.4,USD,Adjustment
4903,2353,2025-12-31,76600.0,6.6,USD,Merit Increase
4904,2353,2025-11-17,78900.0,15.3,USD,Merit Increase
4905,2354,2022-07-18,53000.0,12.7,USD,Hire
4906,2354,2025-04-25,58000.0,24.4,USD,Promotion
4907,2354,2024-05-10,60700.0,8.2,USD,Merit Increase
4908,2354,2024-11-08,64700.0,19.9,USD,Merit Increase
4909,2355,2018-05-16,242600.0,18.9,USD,Hire
4910,2355,2026-02-13,284400.0,25.9,USD,Promotion
4911,2355,2020-06-30,334300.0,8.4,USD,Promotion
4912,2356,2020-09-24,154300.0,11.1,USD,Hire
4913,2356,2023-05-24,163900.0,28.0,USD,Merit Increase
4914,2356,2024-03-19,177000.0,6.6,USD,Promotion
4915,2356,2021-08-20,197600.0,12.5,USD,Promotion
4916,2357,2021-08-15,160400.0,24.8,USD,Hire
4917,2357,2022-05-07,170600.0,8.5,USD,Merit Increase
4918,2358,2019-07-19,160800.0,5.7,USD,Hire
4919,2359,2023-06-18,154200.0,12.9,USD,Hire
4920,2359,2024-05-08,158900.0,22.5,USD,Merit Increase
4921,2359,2025-08-03,163900.0,28.9,USD,Merit Increase
4922,2360,2020-03-07,173000.0,22.3,USD,Hire
4923,2361,2019-04-19,317700.0,16.2,USD,Hire
4924,2361,2021-04-28,330700.0,16.2,USD,Merit Increase
4925,2362,2021-10-23,90700.0,9.2,USD,Hire
4926,2362,2024-11-19,97000.0,24.8,USD,Merit Increase
4927,2362,2023-03-15,99500.0,11.4,USD,Merit Increase
4928,2363,2018-12-23,110800.0,11.2,USD,Hire
4929,2364,2025-08-28,155400.0,17.0,USD,Hire
4930,2365,2021-11-01,67400.0,7.5,USD,Hire
4931,2365,2023-06-04,69200.0,21.2,USD,Merit Increase
4932,2366,2019-11-26,191200.0,24.7,USD,Hire
4933,2366,2021-04-22,203700.0,23.5,USD,Merit Increase
4934,2367,2024-08-17,121500.0,5.7,USD,Hire
4935,2368,2017-01-01,146000.0,22.4,USD,Hire
4936,2368,2026-04-06,149900.0,29.6,USD,Merit Increase
4937,2369,2025-06-14,131400.0,24.0,USD,Hire
4938,2369,2025-12-11,138000.0,27.3,USD,Merit Increase
4939,2370,2018-06-12,145200.0,12.0,USD,Hire
4940,2370,2019-08-08,151500.0,27.0,USD,Merit Increase
4941,2371,2020-07-28,279300.0,14.8,USD,Hire
4942,2371,2023-12-28,298500.0,25.8,USD,Merit Increase
4943,2371,2021-11-03,313400.0,27.2,USD,Merit Increase
4944,2372,2020-05-05,134000.0,6.7,USD,Hire
4945,2372,2022-01-22,141200.0,26.1,USD,Adjustment
4946,2373,2026-04-04,165500.0,20.0,USD,Hire
4947,2374,2024-02-06,168600.0,19.3,USD,Hire
4948,2374,2024-12-08,187300.0,12.4,USD,Promotion
4949,2374,2024-11-01,197900.0,7.7,USD,Merit Increase
4950,2374,2025-12-24,199500.0,10.3,USD,Promotion
4951,2375,2025-07-11,305100.0,21.4,USD,Hire
4952,2375,2026-01-07,345200.0,18.5,USD,Promotion
4953,2375,2026-04-01,365300.0,11.8,USD,Adjustment
4954,2376,2025-03-02,147100.0,11.5,USD,Hire
4955,2376,2025-10-29,157300.0,21.2,USD,Adjustment
4956,2376,2026-04-18,168000.0,6.6,USD,Merit Increase
4957,2377,2019-06-25,239800.0,24.7,USD,Hire
4958,2378,2019-11-12,71200.0,15.5,USD,Hire
4959,2378,2023-06-20,73700.0,18.6,USD,Merit Increase
4960,2378,2026-01-04,75400.0,20.4,USD,Merit Increase
4961,2379,2016-08-16,111300.0,14.4,USD,Hire
4962,2380,2020-03-18,133800.0,13.9,USD,Hire
4963,2380,2022-05-13,143100.0,9.1,USD,Merit Increase
4964,2380,2020-09-16,165500.0,28.7,USD,Promotion
4965,2380,2024-08-26,168000.0,25.8,USD,Merit Increase
4966,2381,2018-08-26,225400.0,7.2,USD,Hire
4967,2381,2021-12-12,232500.0,6.5,USD,Adjustment
4968,2381,2020-10-13,246100.0,18.8,USD,Merit Increase
4969,2382,2023-11-25,205800.0,22.3,USD,Hire
4970,2383,2019-03-16,130400.0,15.0,USD,Hire
4971,2384,2021-11-20,316700.0,19.1,USD,Hire
4972,2384,2025-10-24,326000.0,7.7,USD,Adjustment
4973,2384,2023-06-28,346500.0,28.4,USD,Merit Increase
4974,2384,2022-12-06,367500.0,27.5,USD,Promotion
4975,2385,2021-09-18,175000.0,20.1,USD,Hire
4976,2385,2023-12-27,198100.0,12.0,USD,Promotion
4977,2386,2025-06-29,133800.0,8.9,USD,Hire
4978,2386,2026-01-03,137700.0,8.4,USD,Merit Increase
4979,2387,2016-07-11,148100.0,24.9,USD,Hire
4980,2387,2023-02-26,157800.0,13.2,USD,Merit Increase
4981,2388,2016-11-29,144300.0,16.0,USD,Hire
4982,2389,2023-12-22,109000.0,10.7,USD,Hire
4983,2389,2024-07-26,112300.0,11.6,USD,Adjustment
4984,2389,2025-11-08,115500.0,9.4,USD,Merit Increase
4985,2389,2024-09-11,115500.0,27.4,USD,Merit Increase
4986,2390,2020-10-29,152700.0,19.3,USD,Hire
4987,2390,2026-01-18,158300.0,6.9,USD,Merit Increase
4988,2391,2024-08-14,135700.0,23.0,USD,Hire
4989,2391,2025-05-24,143400.0,5.9,USD,Merit Increase
4990,2392,2024-07-17,155900.0,8.9,USD,Hire
4991,2393,2020-02-23,172100.0,12.8,USD,Hire
4992,2394,2021-06-09,147900.0,17.6,USD,Hire
4993,2395,2024-02-18,135300.0,9.3,USD,Hire
4994,2395,2025-05-07,138600.0,27.3,USD,Merit Increase
4995,2395,2024-12-28,146100.0,17.9,USD,Merit Increase
4996,2396,2021-03-20,52500.0,8.6,USD,Hire
4997,2396,2022-01-30,57300.0,24.8,USD,Promotion
4998,2396,2022-12-26,65300.0,11.1,USD,Promotion
4999,2397,2026-02-03,169400.0,15.1,USD,Hire
5000,2398,2022-02-14,177200.0,17.2,USD,Hire
5001,2398,2022-10-26,182300.0,21.3,USD,Merit Increase
5002,2399,2022-11-16,196800.0,12.2,USD,Hire
5003,2399,2023-06-11,209200.0,21.2,USD,Adjustment
5004,2400,2019-01-05,47700.0,11.5,USD,Hire
5005,2400,2020-01-27,50300.0,28.0,USD,Merit Increase
5006,2400,2020-05-11,52800.0,9.4,USD,Merit Increase
5007,2401,2022-05-21,221100.0,6.1,USD,Hire
5008,2401,2024-07-06,253600.0,9.4,USD,Promotion
5009,2401,2025-05-16,262500.0,8.5,USD,Adjustment
5010,2402,2018-11-05,94700.0,16.3,USD,Hire
5011,2403,2025-02-23,91200.0,16.0,USD,Hire
5012,2404,2021-08-03,273800.0,11.4,USD,Hire
5013,2405,2023-09-18,335200.0,13.8,USD,Hire
5014,2405,2026-05-27,351200.0,7.4,USD,Merit Increase
5015,2406,2019-01-21,63100.0,16.0,USD,Hire
5016,2406,2021-06-30,65400.0,9.5,USD,Merit Increase
5017,2406,2022-03-02,73500.0,16.9,USD,Promotion
5018,2406,2021-12-30,73500.0,27.2,USD,Promotion
5019,2407,2024-01-06,179400.0,16.4,USD,Hire
5020,2407,2025-06-08,186100.0,21.7,USD,Merit Increase
5021,2408,2019-09-18,189600.0,21.9,USD,Hire
5022,2409,2023-06-30,320100.0,12.7,USD,Hire
5023,2409,2025-04-07,367500.0,6.1,USD,Promotion
5024,2409,2025-03-18,367500.0,21.5,USD,Merit Increase
5025,2410,2021-05-06,144400.0,12.8,USD,Hire
5026,2410,2022-07-18,150500.0,7.8,USD,Merit Increase
5027,2411,2025-05-09,58900.0,23.0,USD,Hire
5028,2411,2026-03-29,62100.0,16.4,USD,Merit Increase
5029,2412,2021-08-29,228500.0,20.7,USD,Hire
5030,2412,2025-03-18,247000.0,26.7,USD,Promotion
5031,2412,2022-05-02,262500.0,15.9,USD,Promotion
5032,2413,2025-06-26,131400.0,7.4,USD,Hire
5033,2414,2019-02-02,75500.0,6.6,USD,Hire
5034,2414,2023-11-30,78500.0,12.4,USD,Adjustment
5035,2415,2025-05-20,111200.0,14.3,USD,Hire
5036,2416,2024-06-13,52500.0,24.9,USD,Hire
5037,2417,2018-05-26,79700.0,17.4,USD,Hire
5038,2418,2017-07-24,47600.0,19.4,USD,Hire
5039,2419,2020-06-24,70000.0,23.0,USD,Hire
5040,2419,2025-02-09,73500.0,28.3,USD,Promotion
5041,2420,2020-02-01,62900.0,8.3,USD,Hire
5042,2420,2020-10-18,65100.0,7.1,USD,Merit Increase
5043,2420,2025-07-27,68600.0,12.5,USD,Adjustment
5044,2420,2023-11-29,72900.0,12.7,USD,Merit Increase
5045,2421,2025-11-13,135200.0,23.3,USD,Hire
5046,2421,2026-05-21,141300.0,8.2,USD,Merit Increase
5047,2422,2024-04-29,332200.0,20.8,USD,Hire
5048,2423,2018-06-17,76200.0,18.3,USD,Hire
5049,2423,2019-02-10,78200.0,22.8,USD,Merit Increase
5050,2424,2022-03-15,224600.0,7.5,USD,Hire
5051,2424,2022-12-16,236600.0,25.5,USD,Merit Increase
5052,2425,2019-07-18,142600.0,21.1,USD,Hire
5053,2426,2023-02-25,130200.0,6.4,USD,Hire
5054,2426,2024-05-23,135600.0,5.6,USD,Merit Increase
5055,2427,2020-08-22,257200.0,21.7,USD,Hire
5056,2427,2023-09-08,281200.0,20.3,USD,Promotion
5057,2428,2018-03-11,289800.0,16.4,USD,Hire
5058,2429,2023-03-10,174800.0,7.3,USD,Hire
5059,2430,2019-06-23,57900.0,23.4,USD,Hire
5060,2430,2020-12-25,60000.0,29.7,USD,Adjustment
5061,2430,2020-07-09,62800.0,6.2,USD,Adjustment
5062,2431,2022-01-21,290600.0,7.2,USD,Hire
5063,2432,2018-09-03,221700.0,16.8,USD,Hire
5064,2432,2020-03-24,226200.0,22.7,USD,Merit Increase
5065,2432,2021-10-06,237600.0,20.6,USD,Merit Increase
5066,2432,2025-02-19,243400.0,16.6,USD,Merit Increase
5067,2433,2022-08-07,167700.0,19.3,USD,Hire
5068,2433,2023-06-19,176900.0,22.8,USD,Merit Increase
5069,2434,2026-02-25,182200.0,12.8,USD,Hire
5070,2435,2022-04-04,151800.0,13.6,USD,Hire
5071,2435,2024-10-12,174000.0,20.3,USD,Promotion
5072,2435,2024-04-17,180200.0,7.5,USD,Adjustment
5073,2436,2018-09-21,95100.0,9.1,USD,Hire
5074,2437,2026-06-19,110100.0,11.6,USD,Hire
5075,2438,2020-08-23,87200.0,19.8,USD,Hire
5076,2439,2026-03-02,165900.0,10.6,USD,Hire
5077,2440,2017-01-02,241400.0,18.9,USD,Hire
5078,2440,2017-07-01,246400.0,11.8,USD,Merit Increase
5079,2441,2024-08-11,123300.0,18.0,USD,Hire
5080,2441,2025-04-26,134800.0,12.2,USD,Promotion
5081,2442,2020-10-06,80500.0,11.4,USD,Hire
5082,2443,2018-10-07,141500.0,20.8,USD,Hire
5083,2444,2019-08-27,50900.0,6.0,USD,Hire
5084,2445,2019-01-14,58100.0,20.1,USD,Hire
5085,2445,2024-10-14,59300.0,19.4,USD,Merit Increase
5086,2445,2025-09-16,66100.0,24.1,USD,Promotion
5087,2446,2025-12-11,62800.0,12.5,USD,Hire
5088,2446,2026-06-10,66100.0,29.5,USD,Merit Increase
5089,2447,2023-06-27,167200.0,5.8,USD,Hire
5090,2448,2024-06-02,145800.0,12.2,USD,Hire
5091,2448,2024-12-12,149300.0,24.4,USD,Merit Increase
5092,2448,2025-11-26,163000.0,15.7,USD,Promotion
5093,2449,2018-02-19,128800.0,24.6,USD,Hire
5094,2449,2024-01-29,150200.0,26.3,USD,Promotion
5095,2450,2025-09-29,169800.0,11.0,USD,Hire
5096,2450,2026-03-29,186200.0,8.1,USD,Promotion
5097,2451,2022-03-09,131000.0,17.0,USD,Hire
5098,2451,2024-01-07,136900.0,26.4,USD,Adjustment
5099,2452,2022-06-07,144000.0,5.4,USD,Hire
5100,2452,2024-02-15,147400.0,27.2,USD,Merit Increase
5101,2453,2026-06-10,60600.0,16.0,USD,Hire
5102,2454,2025-03-11,46900.0,19.3,USD,Hire
5103,2454,2026-04-04,48300.0,10.6,USD,Merit Increase
5104,2454,2025-10-04,51100.0,17.0,USD,Adjustment
5105,2454,2025-11-15,54300.0,29.6,USD,Merit Increase
5106,2455,2021-07-17,64700.0,20.3,USD,Hire
5107,2455,2024-08-21,66500.0,23.6,USD,Merit Increase
5108,2456,2023-04-17,147000.0,16.1,USD,Hire
5109,2456,2024-01-02,164700.0,6.8,USD,Promotion
5110,2456,2024-01-29,181800.0,14.7,USD,Promotion
5111,2457,2023-04-11,218900.0,6.5,USD,Hire
5112,2457,2024-09-02,225000.0,22.0,USD,Merit Increase
5113,2457,2024-05-03,233200.0,17.4,USD,Merit Increase
5114,2458,2018-09-25,147800.0,5.6,USD,Hire
5115,2458,2020-03-11,168000.0,16.0,USD,Promotion
5116,2459,2017-08-12,347900.0,18.5,USD,Hire
5117,2460,2023-07-29,151000.0,23.8,USD,Hire
5118,2460,2024-02-29,155200.0,29.2,USD,Merit Increase
5119,2461,2022-05-05,182500.0,7.0,USD,Hire
5120,2461,2025-04-24,192100.0,26.8,USD,Merit Increase
5121,2461,2025-12-13,199500.0,10.5,USD,Adjustment
5122,2461,2024-04-02,199500.0,22.5,USD,Merit Increase
5123,2462,2022-09-11,121700.0,14.5,USD,Hire
5124,2462,2023-08-21,130000.0,9.2,USD,Merit Increase
5125,2463,2025-06-07,339600.0,22.1,USD,Hire
5126,2463,2026-01-05,359000.0,28.2,USD,Adjustment
5127,2463,2026-04-25,367500.0,29.5,USD,Promotion
5128,2463,2026-03-03,367500.0,7.4,USD,Merit Increase
5129,2464,2020-07-24,344100.0,23.9,USD,Hire
5130,2464,2022-05-25,367500.0,23.4,USD,Promotion
5131,2464,2023-08-28,367500.0,23.1,USD,Merit Increase
5132,2465,2021-01-07,158800.0,8.2,USD,Hire
5133,2465,2024-12-13,168000.0,13.2,USD,Merit Increase
5134,2466,2020-01-19,49700.0,7.3,USD,Hire
5135,2466,2020-08-01,50900.0,14.0,USD,Adjustment
5136,2467,2017-10-04,142200.0,14.0,USD,Hire
5137,2467,2019-10-09,157400.0,7.5,USD,Promotion
5138,2467,2022-07-20,161800.0,26.4,USD,Merit Increase
5139,2467,2021-05-21,166800.0,10.2,USD,Merit Increase
5140,2468,2024-03-30,147500.0,13.2,USD,Hire
5141,2468,2024-11-11,154400.0,29.2,USD,Merit Increase
5142,2469,2024-09-24,56200.0,5.3,USD,Hire
5143,2469,2025-08-01,60800.0,18.0,USD,Promotion
5144,2470,2019-05-20,190800.0,14.1,USD,Hire
5145,2471,2025-09-29,188200.0,13.4,USD,Hire
5146,2471,2026-05-31,197400.0,17.0,USD,Merit Increase
5147,2472,2022-12-21,177300.0,7.9,USD,Hire
5148,2472,2026-05-31,189600.0,17.6,USD,Merit Increase
5149,2473,2022-08-17,188600.0,18.9,USD,Hire
5150,2474,2017-04-25,129100.0,8.0,USD,Hire
5151,2474,2022-06-26,135900.0,6.4,USD,Merit Increase
5152,2475,2025-04-02,141400.0,16.1,USD,Hire
5153,2476,2021-11-18,160000.0,11.4,USD,Hire
5154,2476,2023-11-02,165300.0,29.9,USD,Adjustment
5155,2476,2025-01-29,183200.0,14.3,USD,Promotion
5156,2476,2022-11-16,189000.0,9.1,USD,Merit Increase
5157,2477,2020-04-14,235500.0,22.2,USD,Hire
5158,2478,2023-03-24,197100.0,20.5,USD,Hire
5159,2478,2025-12-25,209700.0,15.7,USD,Merit Increase
5160,2478,2023-09-25,244700.0,11.3,USD,Promotion
5161,2478,2025-02-25,262500.0,21.2,USD,Promotion
5162,2479,2018-11-08,274800.0,18.6,USD,Hire
5163,2480,2019-12-12,276100.0,7.9,USD,Hire
5164,2481,2023-01-14,52300.0,24.9,USD,Hire
5165,2481,2025-08-02,61300.0,5.0,USD,Promotion
5166,2482,2021-07-07,59100.0,19.7,USD,Hire
5167,2482,2025-11-25,61700.0,11.6,USD,Adjustment
5168,2482,2022-09-25,64600.0,25.5,USD,Merit Increase
5169,2482,2023-12-10,67800.0,18.3,USD,Merit Increase
5170,2483,2019-10-01,108100.0,21.7,USD,Hire
5171,2483,2026-03-12,113300.0,20.1,USD,Merit Increase
5172,2483,2020-07-15,115500.0,24.5,USD,Adjustment
5173,2483,2022-06-04,115500.0,10.0,USD,Merit Increase
5174,2484,2026-02-28,210500.0,16.8,USD,Hire
5175,2485,2025-10-22,242800.0,17.0,USD,Hire
5176,2485,2026-05-16,258000.0,15.0,USD,Merit Increase
5177,2485,2026-05-10,262500.0,5.8,USD,Merit Increase
5178,2486,2020-01-03,54500.0,21.0,USD,Hire
5179,2486,2024-07-19,56900.0,14.0,USD,Merit Increase
5180,2486,2024-08-30,59500.0,22.5,USD,Merit Increase
5181,2486,2023-10-22,69700.0,10.3,USD,Promotion
5182,2487,2020-04-01,184100.0,8.0,USD,Hire
5183,2487,2022-08-19,188800.0,22.8,USD,Merit Increase
5184,2488,2026-04-30,92000.0,20.0,USD,Hire
5185,2489,2017-12-21,255300.0,24.8,USD,Hire
5186,2489,2018-08-20,266100.0,22.8,USD,Merit Increase
5187,2490,2017-04-23,191500.0,11.9,USD,Hire
5188,2490,2021-07-18,199000.0,11.8,USD,Merit Increase
5189,2490,2019-06-05,212700.0,16.3,USD,Merit Increase
5190,2491,2020-06-11,248200.0,8.3,USD,Hire
5191,2491,2021-02-20,262500.0,26.5,USD,Promotion
5192,2491,2020-12-08,262500.0,29.7,USD,Merit Increase
5193,2492,2024-12-22,145900.0,11.4,USD,Hire
5194,2492,2026-04-22,155500.0,17.3,USD,Merit Increase
5195,2493,2019-03-25,169400.0,21.8,USD,Hire
5196,2493,2023-08-26,180000.0,19.0,USD,Merit Increase
5197,2493,2022-05-12,199500.0,7.1,USD,Promotion
5198,2494,2019-05-01,149100.0,19.3,USD,Hire
5199,2494,2022-06-06,158900.0,26.7,USD,Merit Increase
5200,2494,2025-05-16,164500.0,16.9,USD,Merit Increase
5201,2495,2023-06-21,258600.0,16.6,USD,Hire
5202,2495,2025-03-28,297400.0,17.5,USD,Promotion
5203,2496,2016-11-20,68700.0,17.8,USD,Hire
5204,2496,2025-06-21,73400.0,19.2,USD,Merit Increase
5205,2497,2025-12-29,323000.0,14.2,USD,Hire
5206,2497,2026-06-27,337200.0,23.7,USD,Merit Increase
5207,2497,2026-06-27,360700.0,21.8,USD,Merit Increase
5208,2497,2026-06-27,367500.0,24.3,USD,Merit Increase
5209,2498,2019-04-24,154300.0,13.9,USD,Hire
5210,2498,2021-05-04,158000.0,27.1,USD,Adjustment
5211,2498,2024-04-12,173200.0,23.0,USD,Promotion
5212,2499,2020-01-17,149600.0,18.0,USD,Hire
5213,2500,2020-02-25,73400.0,7.7,USD,Hire
5214,2501,2024-04-11,201000.0,10.8,USD,Hire
5215,2501,2024-12-22,223700.0,11.5,USD,Promotion
5216,2501,2025-03-21,231300.0,24.9,USD,Adjustment
5217,2502,2019-05-27,165700.0,13.8,USD,Hire
5218,2502,2020-05-14,175300.0,11.6,USD,Merit Increase
5219,2502,2023-03-05,187300.0,23.0,USD,Merit Increase
5220,2503,2019-05-14,171700.0,19.1,USD,Hire
5221,2503,2021-02-26,182100.0,20.7,USD,Adjustment
5222,2503,2022-12-16,187700.0,26.7,USD,Adjustment
5223,2503,2022-08-28,189000.0,20.1,USD,Promotion
5224,2504,2017-06-03,266000.0,12.6,USD,Hire
5225,2504,2018-12-30,298000.0,24.8,USD,Promotion
5226,2504,2023-01-08,314300.0,20.2,USD,Merit Increase
5227,2505,2017-01-15,153400.0,8.8,USD,Hire
5228,2505,2020-06-03,160400.0,26.7,USD,Merit Increase
5229,2505,2021-09-05,165000.0,29.0,USD,Adjustment
5230,2505,2019-01-17,168000.0,12.3,USD,Merit Increase
5231,2506,2026-02-14,346300.0,5.6,USD,Hire
