review_id,employee_id,review_year,rating,score,goals_met_pct,manager_recommendation,review_date
4924,2473,2025,Meets,2.8,69.1,Retain,2025-12-23
4925,2474,2023,Meets,3.6,69.0,Retain,2023-11-02
4926,2474,2024,Meets,3.8,88.7,Retain,2024-11-03
4927,2474,2025,PIP,1.3,92.2,PIP,2025-12-20
4928,2476,2023,Exceeds,4.7,88.7,Retain,2023-11-22
4929,2476,2024,Meets,3.1,83.3,Retain,2024-12-18
4930,2476,2025,Below,2.4,52.4,Retain,2025-12-24
4931,2477,2023,Below,2.3,75.2,PIP,2023-11-03
4932,2477,2024,Below,2.0,64.6,PIP,2024-11-03
4933,2477,2025,Meets,2.9,98.6,Retain,2025-12-16
4934,2478,2024,Meets,3.9,57.3,Retain,2024-12-07
4935,2478,2025,Meets,3.3,53.4,Retain,2025-11-17
4936,2479,2023,Below,2.4,56.8,PIP,2023-11-18
4937,2479,2024,Meets,3.7,77.0,Retain,2024-11-15
4938,2479,2025,Meets,3.0,95.3,Retain,2025-11-14
4939,2480,2023,Below,2.5,67.4,PIP,2023-12-18
4940,2480,2024,Meets,3.0,55.6,Retain,2024-12-10
4941,2480,2025,Meets,3.0,80.0,Retain,2025-12-05
4942,2481,2024,Meets,3.7,89.0,Retain,2024-11-26
4943,2481,2025,Meets,3.4,82.3,Retain,2025-11-16
4944,2482,2023,Exceeds,4.8,52.3,Promote,2023-12-17
4945,2482,2024,Meets,3.8,97.6,Retain,2024-11-23
4946,2482,2025,Meets,3.0,74.5,Retain,2025-11-09
4947,2483,2023,Meets,3.2,97.0,Retain,2023-11-20
4948,2483,2024,Meets,3.8,93.8,Retain,2024-12-22
4949,2483,2025,Meets,3.2,78.9,Retain,2025-12-14
4950,2486,2023,Meets,3.5,83.3,Retain,2023-12-20
4951,2486,2024,Meets,3.3,60.5,Retain,2024-12-19
4952,2486,2025,Meets,2.9,55.9,Retain,2025-11-21
4953,2487,2023,Meets,3.2,95.8,Retain,2023-12-04
4954,2487,2024,Meets,3.5,82.1,Retain,2024-11-05
4955,2487,2025,Exceeds,5.0,99.4,Retain,2025-11-02
4956,2490,2023,Meets,3.3,83.6,Retain,2023-12-02
4957,2490,2024,Meets,3.5,47.4,Retain,2024-11-23
4958,2490,2025,Meets,3.4,57.5,Retain,2025-12-28
4959,2492,2025,Meets,3.2,97.1,Retain,2025-12-11
4960,2493,2023,Meets,3.7,82.8,Retain,2023-11-16
4961,2493,2024,Exceeds,4.2,96.1,Retain,2024-12-02
4962,2493,2025,Meets,3.1,43.9,Retain,2025-11-19
4963,2494,2023,Meets,3.9,41.5,Retain,2023-11-03
4964,2494,2024,Meets,3.0,51.4,Retain,2024-12-09
4965,2494,2025,Exceeds,4.1,70.3,Retain,2025-11-22
4966,2495,2024,Meets,3.8,92.3,Retain,2024-12-05
4967,2495,2025,Exceeds,4.8,46.7,Promote,2025-12-10
4968,2496,2023,Meets,3.4,96.5,Retain,2023-12-01
4969,2496,2024,Meets,3.3,75.9,Retain,2024-11-05
4970,2496,2025,PIP,1.5,49.0,Exit,2025-12-09
4971,2498,2023,Meets,3.7,97.5,Retain,2023-11-01
4972,2498,2024,Meets,3.4,94.4,Retain,2024-11-09
4973,2498,2025,Meets,3.0,62.0,Retain,2025-12-16
4974,2499,2023,Exceeds,4.3,92.6,Retain,2023-12-01
4975,2499,2024,Meets,3.3,74.0,Retain,2024-12-01
4976,2499,2025,Meets,2.9,62.1,Retain,2025-11-20
4977,2500,2023,Meets,3.7,81.2,Retain,2023-11-02
4978,2500,2024,Meets,3.5,53.0,Retain,2024-11-02
4979,2500,2025,Exceeds,4.9,67.9,Retain,2025-11-01
4980,2501,2025,Below,2.0,84.1,Retain,2025-11-25
4981,2502,2023,Meets,3.3,75.8,Retain,2023-11-28
4982,2502,2024,Below,2.5,76.3,PIP,2024-12-02
4983,2503,2023,Meets,2.9,79.9,Retain,2023-12-06
4984,2503,2024,Meets,3.2,91.9,Retain,2024-11-16
4985,2503,2025,Meets,3.6,52.3,Retain,2025-11-13
4986,2504,2023,Meets,3.6,92.4,Retain,2023-12-24
4987,2504,2024,Meets,3.1,90.5,Retain,2024-12-25
4988,2504,2025,Exceeds,4.8,88.3,Retain,2025-12-01
4989,2505,2023,Meets,2.8,88.3,Retain,2023-12-12
4990,2505,2024,Meets,3.7,93.5,Retain,2024-12-15
4991,2505,2025,Meets,3.8,80.4,Retain,2025-12-11
4992,2507,2024,Below,2.1,88.3,PIP,2024-11-28
4993,2507,2025,Meets,3.9,98.3,Retain,2025-11-21
4994,2508,2023,Exceeds,4.8,98.7,Promote,2023-11-18
4995,2508,2024,Below,2.3,95.0,Retain,2024-11-16
4996,2508,2025,Meets,3.5,67.4,Retain,2025-11-07
4997,2509,2023,Meets,3.6,82.9,Retain,2023-11-28
4998,2509,2024,Meets,3.2,46.5,Retain,2024-11-09
4999,2509,2025,Exceeds,5.0,96.3,Promote,2025-12-28
5000,2510,2023,Exceeds,4.6,89.6,Retain,2023-11-19
5001,2510,2024,Meets,3.2,54.1,Retain,2024-11-12
5002,2510,2025,Meets,2.9,99.8,Retain,2025-12-14
5003,2511,2024,Exceeds,4.5,63.6,Promote,2024-11-18
5004,2511,2025,Exceeds,4.7,66.5,Retain,2025-12-13
5005,2513,2025,Meets,3.5,92.1,Retain,2025-12-07
5006,2514,2023,Exceeds,4.6,79.0,Promote,2023-12-04
5007,2514,2024,Below,2.5,42.1,PIP,2024-11-26
5008,2514,2025,PIP,1.4,52.5,PIP,2025-11-26
5009,2515,2024,Exceeds,4.1,77.2,Retain,2024-12-09
5010,2515,2025,Exceeds,4.4,66.4,Promote,2025-11-22
5011,2516,2023,Exceeds,5.0,70.9,Promote,2023-11-01
5012,2516,2024,Meets,3.5,92.2,Retain,2024-12-23
5013,2519,2023,Exceeds,4.5,54.9,Retain,2023-11-14
5014,2519,2024,Exceeds,4.3,42.4,Promote,2024-12-25
5015,2519,2025,Meets,3.4,49.7,Retain,2025-11-15
5016,2520,2023,Exceeds,4.5,68.0,Promote,2023-11-16
5017,2520,2024,Meets,2.9,84.0,Retain,2024-11-28
5018,2520,2025,Below,2.3,55.8,PIP,2025-12-03
5019,2521,2025,Exceeds,5.0,51.5,Retain,2025-11-21
5020,2522,2023,Exceeds,4.6,64.8,Retain,2023-12-26
5021,2522,2024,Below,2.0,49.9,Retain,2024-11-14
5022,2523,2023,Meets,3.6,70.9,Retain,2023-11-10
5023,2523,2024,Meets,3.2,93.7,Retain,2024-12-09
5024,2523,2025,Below,1.8,47.0,PIP,2025-12-04
5025,2524,2023,Meets,3.4,94.7,Retain,2023-11-03
5026,2524,2024,Meets,3.4,90.2,Retain,2024-11-27
5027,2524,2025,Meets,3.1,70.7,Retain,2025-11-27
5028,2525,2023,Below,2.3,95.8,PIP,2023-12-23
5029,2526,2023,Exceeds,4.4,43.7,Retain,2023-11-05
5030,2526,2024,Exceeds,4.7,88.5,Retain,2024-11-18
5031,2526,2025,Meets,3.5,42.1,Retain,2025-12-05
5032,2528,2025,Exceeds,4.3,58.5,Promote,2025-11-26
5033,2529,2024,Meets,3.3,56.5,Retain,2024-11-24
5034,2529,2025,Exceeds,4.4,52.9,Promote,2025-11-13
5035,2530,2023,Meets,3.6,58.1,Retain,2023-12-17
5036,2530,2024,Meets,3.4,79.7,Retain,2024-12-23
5037,2530,2025,Meets,3.0,41.2,Retain,2025-11-06
5038,2531,2025,Below,2.3,62.6,PIP,2025-11-15
5039,2533,2023,PIP,1.6,81.9,Exit,2023-11-01
5040,2533,2024,Meets,3.4,73.8,Retain,2024-12-05
5041,2533,2025,Meets,2.8,90.0,Retain,2025-11-12
5042,2535,2023,Meets,3.9,59.6,Retain,2023-11-10
5043,2535,2024,Below,2.5,62.4,PIP,2024-11-05
5044,2535,2025,Meets,3.2,52.5,Retain,2025-12-25
5045,2536,2024,Exceeds,4.7,75.9,Retain,2024-12-27
5046,2536,2025,Exceeds,4.2,60.0,Retain,2025-11-12
5047,2537,2023,Meets,3.2,88.5,Retain,2023-11-24
5048,2537,2024,Meets,3.5,87.1,Retain,2024-12-17
5049,2537,2025,PIP,1.5,60.6,Exit,2025-11-07
5050,2540,2023,Exceeds,4.7,60.4,Promote,2023-12-19
5051,2540,2024,Meets,3.1,52.3,Retain,2024-12-16
5052,2540,2025,Exceeds,4.9,60.5,Retain,2025-12-09
5053,2541,2023,Below,2.1,83.9,PIP,2023-12-02
5054,2541,2024,Below,2.4,47.8,Retain,2024-12-04
5055,2541,2025,Meets,2.8,47.9,Retain,2025-12-27
5056,2542,2023,Meets,2.9,76.8,Retain,2023-12-12
5057,2542,2024,Meets,3.8,95.2,Retain,2024-11-22
5058,2542,2025,Meets,3.5,87.6,Retain,2025-11-19
5059,2544,2023,Meets,3.2,90.0,Retain,2023-11-14
5060,2544,2024,Meets,3.0,51.6,Retain,2024-12-08
5061,2545,2023,Meets,3.7,52.1,Retain,2023-11-08
5062,2545,2024,Below,2.4,55.7,PIP,2024-11-26
5063,2545,2025,Meets,3.9,80.5,Retain,2025-12-06
5064,2548,2023,Exceeds,4.1,78.5,Retain,2023-11-20
5065,2548,2024,Meets,3.2,95.1,Retain,2024-11-21
5066,2548,2025,Meets,2.8,43.5,Retain,2025-11-09
5067,2549,2023,Meets,3.1,59.6,Retain,2023-12-04
5068,2549,2024,Below,2.0,41.5,Retain,2024-12-06
5069,2549,2025,Meets,3.8,55.4,Retain,2025-11-04
5070,2551,2025,Meets,3.7,88.9,Retain,2025-12-11
5071,2552,2023,Below,2.3,77.1,PIP,2023-11-22
5072,2552,2024,Meets,3.8,89.1,Retain,2024-11-24
5073,2552,2025,Exceeds,4.1,86.9,Promote,2025-11-07
5074,2553,2023,Meets,3.8,59.8,Retain,2023-11-23
5075,2553,2024,Meets,3.4,82.2,Retain,2024-12-16
5076,2553,2025,Exceeds,4.2,90.6,Promote,2025-12-22
5077,2554,2025,Meets,3.1,42.0,Retain,2025-12-03
5078,2555,2023,Meets,3.6,60.5,Retain,2023-12-10
5079,2555,2024,Meets,3.8,77.6,Retain,2024-12-27
5080,2555,2025,Meets,3.0,73.6,Retain,2025-11-15
5081,2556,2023,PIP,1.4,88.4,Exit,2023-12-10
5082,2556,2024,Below,2.3,85.9,Retain,2024-12-08
5083,2556,2025,Meets,3.6,67.2,Retain,2025-12-01
5084,2557,2023,Meets,3.6,88.8,Retain,2023-11-04
5085,2557,2024,Exceeds,4.3,41.2,Retain,2024-12-25
5086,2557,2025,Below,2.7,67.9,PIP,2025-11-07
5087,2558,2023,Below,1.9,50.7,Retain,2023-11-13
5088,2558,2024,Exceeds,4.4,54.9,Promote,2024-12-27
5089,2558,2025,Meets,3.7,49.0,Retain,2025-11-06
5090,2559,2023,Exceeds,4.4,80.4,Retain,2023-12-10
5091,2559,2024,Below,2.1,68.8,PIP,2024-12-08
5092,2559,2025,Meets,3.5,66.4,Retain,2025-12-26
5093,2560,2025,PIP,1.1,93.7,PIP,2025-11-11
5094,2561,2023,Meets,3.9,80.8,Retain,2023-11-08
5095,2561,2024,Meets,3.8,67.4,Retain,2024-12-27
5096,2561,2025,Meets,3.0,92.4,Retain,2025-11-08
5097,2562,2023,Meets,3.5,47.1,Retain,2023-11-15
5098,2562,2024,Exceeds,4.0,98.5,Promote,2024-12-16
5099,2562,2025,Meets,3.2,62.4,Retain,2025-12-26
5100,2563,2024,Meets,3.0,91.0,Retain,2024-11-25
5101,2563,2025,Exceeds,4.2,69.9,Promote,2025-11-16
5102,2564,2023,Meets,3.9,82.1,Retain,2023-11-12
5103,2564,2024,Below,1.9,80.7,PIP,2024-12-27
5104,2564,2025,Meets,2.9,67.7,Retain,2025-11-28
5105,2566,2023,Exceeds,4.0,59.3,Retain,2023-12-20
5106,2566,2024,Meets,3.9,47.5,Retain,2024-11-20
5107,2566,2025,Meets,2.8,44.8,Retain,2025-11-22
5108,2567,2023,Below,2.3,71.0,PIP,2023-11-24
5109,2568,2023,Meets,3.6,81.4,Retain,2023-11-01
5110,2568,2024,Meets,2.9,68.8,Retain,2024-12-02
5111,2568,2025,Meets,3.1,50.6,Retain,2025-12-16
5112,2569,2024,Exceeds,4.2,62.8,Retain,2024-12-23
5113,2569,2025,Meets,3.5,75.0,Retain,2025-11-20
5114,2570,2023,Meets,3.6,65.2,Retain,2023-12-23
5115,2570,2024,Exceeds,4.7,70.5,Promote,2024-11-23
5116,2570,2025,Meets,3.7,56.0,Retain,2025-11-21
5117,2571,2025,Meets,2.8,76.9,Retain,2025-11-03
5118,2572,2024,Exceeds,4.2,96.3,Retain,2024-12-12
5119,2572,2025,Exceeds,4.5,82.7,Promote,2025-12-08
5120,2573,2023,Exceeds,4.9,93.4,Retain,2023-12-09
5121,2573,2024,Meets,2.8,47.5,Retain,2024-11-06
5122,2573,2025,Meets,3.8,93.8,Retain,2025-12-11
5123,2575,2023,Meets,3.9,83.5,Retain,2023-12-21
5124,2575,2024,PIP,1.4,59.4,Exit,2024-11-24
5125,2575,2025,Meets,3.2,55.1,Retain,2025-11-14
5126,2577,2023,Exceeds,4.1,98.9,Retain,2023-11-22
5127,2577,2024,Meets,2.8,98.4,Retain,2024-12-21
5128,2577,2025,PIP,1.5,94.7,Exit,2025-12-06
5129,2579,2023,Meets,3.1,77.8,Retain,2023-11-09
5130,2579,2024,Meets,2.9,48.7,Retain,2024-12-22
5131,2579,2025,Meets,3.1,52.2,Retain,2025-12-19
5132,2580,2024,Meets,3.2,78.4,Retain,2024-11-07
5133,2580,2025,Below,2.1,41.2,Retain,2025-11-14
5134,2581,2023,Meets,3.0,79.2,Retain,2023-12-06
5135,2581,2024,Meets,2.8,64.9,Retain,2024-12-24
5136,2581,2025,Exceeds,5.0,79.1,Promote,2025-11-20
5137,2582,2023,Exceeds,4.4,79.4,Retain,2023-12-19
5138,2582,2024,Below,1.9,45.0,PIP,2024-12-18
5139,2582,2025,Exceeds,4.8,66.2,Retain,2025-12-15
5140,2583,2024,Meets,3.6,91.4,Retain,2024-12-11
5141,2583,2025,Exceeds,4.6,88.9,Retain,2025-12-21
5142,2590,2023,Meets,2.9,95.6,Retain,2023-12-08
5143,2590,2024,Meets,3.3,64.1,Retain,2024-12-19
5144,2590,2025,Meets,3.5,48.3,Retain,2025-11-16
5145,2591,2023,PIP,1.1,63.6,PIP,2023-11-08
5146,2591,2024,Exceeds,4.7,82.9,Promote,2024-11-16
5147,2591,2025,Meets,3.9,89.9,Retain,2025-12-18
5148,2592,2023,Meets,2.8,46.1,Retain,2023-12-12
5149,2593,2023,Below,2.7,79.0,Retain,2023-11-16
5150,2593,2024,Meets,3.1,91.5,Retain,2024-11-17
5151,2593,2025,Meets,3.2,61.2,Retain,2025-12-13
5152,2594,2023,Meets,2.9,53.4,Retain,2023-12-05
5153,2594,2024,Meets,2.9,46.1,Retain,2024-12-07
5154,2594,2025,Meets,3.6,56.0,Retain,2025-12-15
5155,2596,2023,Below,2.5,67.6,Retain,2023-11-01
5156,2596,2024,Below,2.5,69.2,PIP,2024-11-03
5157,2596,2025,Meets,3.4,60.3,Retain,2025-11-02
5158,2597,2023,Meets,3.6,58.1,Retain,2023-12-16
5159,2597,2024,Below,2.4,66.2,Retain,2024-12-12
5160,2597,2025,Below,2.2,81.4,PIP,2025-11-27
5161,2599,2023,Meets,3.1,68.6,Retain,2023-11-07
5162,2599,2024,PIP,1.2,75.0,PIP,2024-12-08
5163,2599,2025,Meets,3.8,91.8,Retain,2025-11-18
5164,2600,2023,PIP,1.4,55.5,PIP,2023-12-06
5165,2600,2024,Meets,3.7,46.6,Retain,2024-12-18
5166,2600,2025,Meets,2.9,76.0,Retain,2025-11-17
5167,2602,2025,Meets,3.7,48.8,Retain,2025-12-26
5168,2603,2023,Meets,3.1,98.5,Retain,2023-12-24
5169,2603,2024,Meets,3.1,51.9,Retain,2024-12-26
5170,2603,2025,Exceeds,4.0,81.7,Retain,2025-12-15
5171,2606,2024,Meets,3.3,59.4,Retain,2024-11-18
5172,2606,2025,Meets,3.4,71.1,Retain,2025-12-20
5173,2608,2024,PIP,1.5,96.5,PIP,2024-11-24
5174,2608,2025,Meets,3.0,63.5,Retain,2025-11-26
5175,2609,2024,Meets,3.1,98.7,Retain,2024-11-06
5176,2609,2025,Meets,3.4,75.2,Retain,2025-11-10
5177,2610,2023,Exceeds,4.3,62.6,Promote,2023-11-15
5178,2610,2024,PIP,1.1,84.4,Exit,2024-11-07
5179,2610,2025,Exceeds,4.9,49.4,Promote,2025-11-06
5180,2612,2023,PIP,1.5,65.6,Exit,2023-12-12
5181,2612,2024,Below,1.9,71.8,Retain,2024-11-12
5182,2612,2025,Exceeds,5.0,63.9,Promote,2025-12-02
5183,2613,2023,Exceeds,4.8,75.7,Promote,2023-12-06
5184,2613,2024,Meets,2.9,68.3,Retain,2024-11-27
5185,2613,2025,Below,2.5,40.4,Retain,2025-11-08
5186,2614,2023,Meets,3.4,65.3,Retain,2023-12-14
5187,2614,2024,Meets,3.8,50.3,Retain,2024-12-28
5188,2614,2025,Meets,3.1,87.3,Retain,2025-11-25
5189,2615,2023,Meets,3.3,43.6,Retain,2023-11-25
5190,2615,2024,Meets,3.0,59.0,Retain,2024-11-04
5191,2615,2025,Meets,3.7,71.9,Retain,2025-12-08
5192,2616,2025,Exceeds,4.3,65.3,Promote,2025-11-10
5193,2617,2023,Exceeds,4.9,64.8,Promote,2023-12-01
5194,2617,2024,Exceeds,4.2,96.3,Retain,2024-12-14
5195,2617,2025,Meets,3.4,71.0,Retain,2025-11-19
5196,2618,2023,Exceeds,4.1,66.9,Retain,2023-12-03
5197,2618,2024,Meets,3.2,67.0,Retain,2024-11-20
5198,2618,2025,Meets,3.2,53.8,Retain,2025-12-22
5199,2619,2023,Below,2.5,55.5,Retain,2023-11-05
5200,2619,2024,PIP,1.4,88.3,Exit,2024-12-14
5201,2619,2025,Meets,3.2,85.9,Retain,2025-12-21
5202,2620,2024,Meets,3.5,81.6,Retain,2024-11-26
5203,2620,2025,Meets,3.0,92.4,Retain,2025-12-24
5204,2622,2023,Exceeds,4.7,48.9,Retain,2023-11-18
5205,2622,2024,Meets,3.5,57.6,Retain,2024-11-08
5206,2622,2025,Meets,3.6,86.1,Retain,2025-12-12
5207,2625,2025,Below,2.3,53.1,PIP,2025-12-17
5208,2626,2025,Below,2.0,74.7,Retain,2025-12-11
5209,2627,2024,Exceeds,4.5,45.9,Retain,2024-11-12
5210,2627,2025,Meets,3.4,58.5,Retain,2025-11-18
5211,2629,2023,Meets,3.3,51.0,Retain,2023-11-18
5212,2629,2024,PIP,1.5,60.2,PIP,2024-12-15
5213,2629,2025,Below,2.6,94.9,PIP,2025-11-25
5214,2630,2023,Meets,2.8,43.7,Retain,2023-11-26
5215,2630,2024,Exceeds,4.5,94.0,Retain,2024-12-17
5216,2630,2025,Exceeds,4.1,98.3,Promote,2025-11-05
5217,2631,2025,Below,2.0,70.7,PIP,2025-12-24
5218,2634,2023,Meets,3.3,87.3,Retain,2023-11-04
5219,2634,2024,Exceeds,4.1,68.7,Retain,2024-12-25
5220,2634,2025,Below,2.3,69.1,PIP,2025-11-26
5221,2636,2023,Meets,3.2,56.0,Retain,2023-12-17
5222,2636,2024,Meets,3.3,64.4,Retain,2024-11-15
5223,2636,2025,Meets,3.7,65.8,Retain,2025-11-03
5224,2638,2023,Meets,3.7,48.8,Retain,2023-11-23
5225,2638,2024,Below,2.5,62.0,Retain,2024-12-07
5226,2638,2025,Meets,3.5,75.9,Retain,2025-11-07
5227,2639,2023,Meets,3.5,61.8,Retain,2023-12-10
5228,2639,2024,Exceeds,4.5,49.9,Promote,2024-11-28
5229,2639,2025,Meets,3.4,79.3,Retain,2025-11-09
5230,2640,2025,Meets,3.2,59.6,Retain,2025-11-12
5231,2641,2023,Below,2.4,42.4,Retain,2023-11-03
5232,2641,2024,Meets,3.1,76.6,Retain,2024-12-26
5233,2641,2025,Meets,3.7,49.1,Retain,2025-12-07
5234,2642,2023,Meets,3.0,49.2,Retain,2023-11-07
5235,2642,2024,Below,1.9,42.8,PIP,2024-11-19
5236,2642,2025,Meets,3.5,94.0,Retain,2025-11-04
5237,2643,2023,Meets,3.2,63.6,Retain,2023-11-01
5238,2643,2024,Exceeds,4.4,52.4,Promote,2024-12-04
5239,2643,2025,Meets,3.7,81.4,Retain,2025-11-06
5240,2644,2023,Meets,3.3,78.1,Retain,2023-12-10
5241,2644,2024,Meets,2.9,69.0,Retain,2024-12-18
5242,2644,2025,Meets,3.9,51.0,Retain,2025-11-17
5243,2645,2023,PIP,1.2,65.1,Exit,2023-12-18
5244,2645,2024,Meets,3.7,88.4,Retain,2024-11-19
5245,2645,2025,Meets,3.0,79.6,Retain,2025-12-25
5246,2646,2023,Meets,3.5,92.1,Retain,2023-12-22
5247,2646,2024,Meets,3.3,97.8,Retain,2024-12-06
5248,2646,2025,Meets,3.3,96.7,Retain,2025-12-15
5249,2647,2023,Meets,3.5,98.2,Retain,2023-12-20
5250,2647,2024,Meets,3.8,77.3,Retain,2024-11-19
5251,2647,2025,Below,2.6,70.3,Retain,2025-11-28
5252,2648,2025,Meets,3.2,90.2,Retain,2025-11-21
5253,2649,2023,Meets,3.4,89.8,Retain,2023-11-01
5254,2649,2024,Meets,3.4,43.5,Retain,2024-11-15
5255,2649,2025,Meets,3.5,48.4,Retain,2025-11-04
5256,2650,2023,PIP,1.7,61.9,Exit,2023-11-14
5257,2650,2024,Meets,3.1,70.3,Retain,2024-12-06
5258,2650,2025,Exceeds,4.5,43.1,Promote,2025-11-21
5259,2652,2023,Meets,3.5,85.3,Retain,2023-11-03
5260,2652,2024,Below,2.2,58.9,PIP,2024-12-23
5261,2652,2025,Meets,3.4,55.8,Retain,2025-11-14
5262,2654,2025,Meets,3.2,77.4,Retain,2025-11-17
5263,2655,2023,Meets,3.4,94.3,Retain,2023-11-20
5264,2655,2024,Meets,2.8,71.1,Retain,2024-11-10
5265,2655,2025,Below,2.4,89.2,PIP,2025-11-20
5266,2657,2023,Exceeds,4.3,58.0,Retain,2023-12-28
5267,2657,2024,Meets,3.3,57.4,Retain,2024-11-16
5268,2657,2025,Meets,3.8,90.7,Retain,2025-12-03
5269,2658,2023,Meets,2.9,93.7,Retain,2023-12-19
5270,2658,2024,PIP,1.5,78.1,Exit,2024-12-20
5271,2658,2025,Meets,2.9,89.8,Retain,2025-12-01
5272,2659,2023,Below,1.9,64.8,PIP,2023-11-10
5273,2659,2024,Meets,3.8,65.8,Retain,2024-11-13
5274,2659,2025,Exceeds,4.8,47.1,Promote,2025-11-14
5275,2661,2023,Meets,2.9,63.4,Retain,2023-12-04
5276,2661,2024,Meets,2.9,44.9,Retain,2024-11-15
5277,2661,2025,Meets,3.6,62.8,Retain,2025-11-18
5278,2662,2023,Meets,3.4,84.5,Retain,2023-12-05
5279,2662,2024,Meets,3.5,41.5,Retain,2024-12-04
5280,2662,2025,Meets,3.5,52.4,Retain,2025-12-26
5281,2663,2024,Meets,3.5,97.2,Retain,2024-11-08
5282,2663,2025,Meets,3.3,55.3,Retain,2025-11-17
5283,2664,2023,Meets,3.0,55.5,Retain,2023-11-16
5284,2664,2024,Meets,3.8,84.8,Retain,2024-12-04
5285,2664,2025,Meets,2.9,91.6,Retain,2025-12-09
5286,2665,2025,Meets,2.9,46.4,Retain,2025-11-16
5287,2666,2023,Meets,3.1,40.5,Retain,2023-12-10
5288,2666,2024,Exceeds,4.6,96.4,Promote,2024-11-20
5289,2666,2025,Meets,3.5,86.6,Retain,2025-11-24
5290,2668,2023,PIP,1.1,66.9,PIP,2023-11-19
5291,2669,2023,Exceeds,4.9,72.0,Promote,2023-12-10
5292,2669,2024,Meets,2.9,82.1,Retain,2024-12-19
5293,2669,2025,Meets,3.0,61.0,Retain,2025-11-25
5294,2670,2025,Below,2.4,41.9,PIP,2025-11-26
5295,2671,2023,PIP,1.7,71.6,PIP,2023-11-15
5296,2671,2024,Meets,2.8,56.6,Retain,2024-12-25
5297,2671,2025,Meets,3.0,46.5,Retain,2025-12-10
5298,2672,2023,Meets,3.4,93.2,Retain,2023-11-19
5299,2672,2024,Meets,3.4,61.6,Retain,2024-12-22
5300,2672,2025,Meets,3.4,54.6,Retain,2025-12-10
5301,2673,2023,Meets,3.5,45.4,Retain,2023-12-09
5302,2673,2024,Meets,3.3,72.5,Retain,2024-11-28
5303,2673,2025,PIP,1.4,96.8,PIP,2025-11-08
5304,2674,2023,PIP,1.5,74.7,PIP,2023-11-08
5305,2674,2024,Meets,3.7,56.1,Retain,2024-11-27
5306,2674,2025,Meets,3.5,70.2,Retain,2025-12-03
5307,2677,2023,Below,2.5,61.0,PIP,2023-12-05
5308,2677,2024,Exceeds,4.5,59.4,Retain,2024-12-15
5309,2678,2025,Meets,3.5,82.5,Retain,2025-12-17
5310,2679,2023,Meets,2.9,79.1,Retain,2023-12-13
5311,2679,2024,Meets,3.2,49.9,Retain,2024-12-10
5312,2679,2025,Exceeds,4.8,70.4,Retain,2025-11-15
5313,2680,2023,Meets,3.0,57.9,Retain,2023-12-12
5314,2680,2024,Below,1.9,71.4,PIP,2024-11-18
5315,2680,2025,PIP,1.7,41.6,PIP,2025-11-27
5316,2681,2025,Below,2.4,96.9,PIP,2025-11-12
5317,2682,2023,PIP,1.0,69.0,Exit,2023-11-25
5318,2682,2024,Below,2.4,91.6,Retain,2024-12-01
5319,2682,2025,Meets,3.6,99.9,Retain,2025-11-28
5320,2684,2023,Meets,3.2,44.2,Retain,2023-11-14
5321,2684,2024,Meets,3.6,58.7,Retain,2024-12-19
5322,2684,2025,Below,2.0,44.7,Retain,2025-11-10
5323,2685,2024,Exceeds,4.8,71.8,Retain,2024-11-23
5324,2685,2025,Below,2.1,56.0,PIP,2025-11-20
5325,2686,2024,Below,2.1,71.0,PIP,2024-11-24
5326,2686,2025,Below,2.6,89.6,PIP,2025-12-01
5327,2688,2024,Meets,3.3,86.0,Retain,2024-12-06
5328,2688,2025,Meets,3.7,65.3,Retain,2025-12-27
5329,2690,2023,Below,2.6,60.5,PIP,2023-12-23
5330,2690,2024,Meets,3.7,70.7,Retain,2024-11-13
5331,2690,2025,Meets,2.9,96.0,Retain,2025-11-15
5332,2691,2023,Meets,3.7,56.3,Retain,2023-12-08
5333,2691,2024,Meets,3.1,65.0,Retain,2024-11-07
5334,2691,2025,PIP,1.2,79.1,Exit,2025-11-06
5335,2692,2023,Meets,3.7,67.3,Retain,2023-11-10
5336,2692,2024,Below,2.0,90.4,PIP,2024-11-25
5337,2692,2025,Meets,2.8,63.9,Retain,2025-11-12
5338,2693,2024,Meets,3.9,85.6,Retain,2024-11-08
5339,2693,2025,Exceeds,4.9,96.5,Promote,2025-11-01
5340,2694,2023,Below,2.4,55.8,PIP,2023-12-16
5341,2694,2024,Exceeds,4.5,91.3,Promote,2024-11-09
5342,2694,2025,Exceeds,4.7,64.1,Promote,2025-12-26
5343,2697,2024,Below,2.2,52.1,PIP,2024-12-25
5344,2697,2025,Meets,3.6,80.3,Retain,2025-12-09
5345,2698,2023,Below,2.3,76.0,Retain,2023-12-18
5346,2698,2024,Exceeds,4.3,44.3,Retain,2024-11-05
5347,2698,2025,Exceeds,4.5,44.9,Retain,2025-11-21
5348,2699,2023,Below,2.0,86.2,PIP,2023-11-23
5349,2699,2024,Below,2.7,76.8,PIP,2024-11-27
5350,2701,2023,Meets,3.8,78.8,Retain,2023-12-09
5351,2701,2024,Meets,3.2,51.2,Retain,2024-12-09
5352,2701,2025,PIP,1.7,72.0,PIP,2025-12-10
5353,2702,2023,Meets,3.9,45.9,Retain,2023-11-28
5354,2702,2024,Exceeds,4.0,81.8,Promote,2024-11-17
5355,2702,2025,Below,1.8,91.6,Retain,2025-12-27
5356,2703,2025,Meets,3.7,51.0,Retain,2025-11-22
